MONTH_YEAR,TOTAL_LISTINGS,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,ACTIVE_LISTINGS_RATE,TRUE_MIN_PRICE_ACTIVE_LISTINGS,TRUE_MAX_PRICE_ACTIVE_LISTINGS,TRUE_AVG_PRICE_ACTIVE_LISTINGS,TRUE_MEDIAN_PRICE_ACTIVE_LISTINGS,TOTAL_DISTINCT_HOSTS,TOTAL_SUPERHOST_COUNT,TRUE_AVG_REVIEW_SCORE_RATING,PERCENTAGE_CHANGE_ACTIVE,PERCENTAGE_CHANGE_INACTIVE,TOTAL_NUMBER_OF_STAYS,AVG_REV
12_2020,1,Castle,Entire home/apt,10,100.000000,600,600,600.000000,600.000,1,1,,0%,,30,18000.000000
05_2020,1,Cave,Entire home/apt,1,100.000000,150,150,150.000000,150.000,1,1,,,,0,0.000000
06_2020,1,Cave,Entire home/apt,1,100.000000,150,150,150.000000,150.000,1,1,,0%,,0,0.000000
04_2021,1,Cave,Entire home/apt,4,100.000000,370,370,370.000000,370.000,1,1,95.000000,,,1,370.000000
06_2020,1,Cave,Entire home/apt,4,100.000000,449,449,449.000000,449.000,1,1,100.000000,0%,,1,449.000000
07_2020,1,Cave,Entire home/apt,4,100.000000,450,450,450.000000,450.000,1,1,100.000000,0%,,1,450.000000
08_2020,1,Cave,Entire home/apt,4,100.000000,220,220,220.000000,220.000,1,1,100.000000,0%,,7,1540.000000
09_2020,1,Cave,Entire home/apt,4,100.000000,350,350,350.000000,350.000,1,1,100.000000,0%,,1,350.000000
10_2020,1,Cave,Entire home/apt,4,100.000000,370,370,370.000000,370.000,1,1,100.000000,0%,,1,370.000000
05_2020,3,Chalet,Entire home/apt,2,100.000000,72,260,149.230769,135.000,3,2,95.222222,,,76,4250.000000
06_2020,3,Chalet,Entire home/apt,2,100.000000,72,243,144.000000,135.000,3,2,95.222222,0%,,87,4386.000000
07_2020,3,Chalet,Entire home/apt,2,100.000000,72,244,144.615385,136.000,3,2,95.222222,0%,,60,3800.000000
05_2020,1,Chalet,Private room,2,100.000000,60,60,60.000000,60.000,1,1,96.000000,,,30,1800.000000
06_2020,1,Chalet,Private room,2,100.000000,60,60,60.000000,60.000,1,1,96.000000,0%,,30,1800.000000
07_2020,1,Chalet,Private room,2,100.000000,60,60,60.000000,60.000,1,1,96.000000,0%,,30,1800.000000
05_2020,5,Condominium,Entire home/apt,1,100.000000,70,139,105.991525,98.000,5,2,94.606557,,,134,2403.400000
06_2020,5,Condominium,Entire home/apt,1,100.000000,70,140,106.313559,99.000,5,2,94.606557,0%,,112,2037.200000
07_2020,3,Condominium,Entire home/apt,1,100.000000,70,139,125.972603,139.000,3,2,94.606557,-40%,,38,1586.000000
05_2020,128,Condominium,Entire home/apt,2,100.000000,51,380,161.935584,150.000,119,28,92.679827,,,2911,3277.101563
06_2020,124,Condominium,Entire home/apt,2,100.000000,51,380,162.501180,150.000,115,28,92.211645,-3%,,2818,3270.798387
07_2020,103,Condominium,Entire home/apt,2,100.000000,50,380,164.800516,159.000,95,23,93.187837,-17%,,2468,3502.485437
05_2020,47,Condominium,Entire home/apt,3,100.000000,70,400,159.411446,135.000,46,12,86.244994,,,1073,3349.234043
06_2020,45,Condominium,Entire home/apt,3,100.000000,70,400,170.409747,152.000,44,12,86.470452,-4%,,988,3264.022222
07_2020,38,Condominium,Entire home/apt,3,100.000000,70,400,173.521652,151.000,37,12,88.014815,-16%,,797,3104.605263
05_2020,136,Condominium,Entire home/apt,4,100.000000,40,550,179.349765,161.000,127,31,90.644206,,,2790,4035.044118
06_2020,130,Condominium,Entire home/apt,4,100.000000,40,551,181.548427,160.000,121,27,91.233352,-4%,,2749,4032.761538
07_2020,111,Condominium,Entire home/apt,4,100.000000,40,551,185.186417,160.000,105,24,91.583361,-15%,,2222,3899.261261
05_2020,40,Condominium,Entire home/apt,5,100.000000,63,501,185.178511,150.000,29,6,85.043897,,,979,5027.200000
06_2020,41,Condominium,Entire home/apt,5,100.000000,61,501,184.711506,151.000,30,6,85.147463,3%,,1000,4982.146341
07_2020,28,Condominium,Entire home/apt,5,100.000000,95,500,200.382903,166.000,21,5,86.763757,-32%,,589,4585.071429
05_2020,57,Condominium,Entire home/apt,6,100.000000,70,1500,279.972236,201.000,55,17,95.802215,,,1195,5246.614035
06_2020,53,Condominium,Entire home/apt,6,100.000000,70,1500,281.333679,200.000,53,18,95.906623,-7%,,1202,5509.490566
07_2020,40,Condominium,Entire home/apt,6,100.000000,95,1500,250.805521,223.000,40,15,95.412596,-25%,,835,4918.400000
05_2020,4,Condominium,Entire home/apt,7,100.000000,119,501,210.410596,119.000,4,1,60.346457,,,79,4994.250000
06_2020,4,Condominium,Entire home/apt,7,100.000000,119,500,210.033113,119.000,4,1,60.346457,0%,,81,5096.500000
07_2020,3,Condominium,Entire home/apt,7,100.000000,119,500,201.816901,119.000,3,1,59.152542,-25%,,67,4636.666667
05_2020,7,Condominium,Entire home/apt,8,100.000000,100,800,448.459330,599.000,7,2,94.750000,,,92,5516.714286
06_2020,5,Condominium,Entire home/apt,8,100.000000,200,801,468.709184,599.000,5,1,95.278075,-29%,,98,8514.800000
07_2020,4,Condominium,Entire home/apt,8,100.000000,200,599,465.283505,599.000,4,1,93.518919,-20%,,80,6433.000000
05_2020,1,Condominium,Entire home/apt,9,100.000000,276,276,276.000000,276.000,1,1,86.000000,,,30,8280.000000
06_2020,1,Condominium,Entire home/apt,9,100.000000,275,275,275.000000,275.000,1,1,86.000000,0%,,30,8250.000000
07_2020,1,Condominium,Entire home/apt,9,100.000000,276,276,276.000000,276.000,1,1,86.000000,0%,,30,8280.000000
05_2020,1,Condominium,Entire home/apt,10,100.000000,268,268,268.000000,268.000,1,1,94.000000,,,0,0.000000
05_2020,79,Condominium,Private room,1,100.000000,29,280,70.268577,64.000,74,7,75.150883,,,1649,1417.113924
06_2020,77,Condominium,Private room,1,100.000000,29,280,70.219534,64.000,72,7,75.134940,-3%,,1713,1529.805195
07_2020,60,Condominium,Private room,1,100.000000,29,280,72.179514,70.000,56,6,77.464321,-22%,,1283,1546.733333
05_2020,173,Condominium,Private room,2,100.000000,21,5900,256.083653,75.000,159,21,92.615224,,,3468,1677.150289
06_2020,169,Condominium,Private room,2,100.000000,21,5900,257.213178,74.000,156,19,92.715789,-2%,,3329,1645.538462
07_2020,147,Condominium,Private room,2,100.000000,22,5900,275.352396,76.000,138,17,92.928302,-13%,,2861,1690.040816
05_2020,9,Condominium,Private room,3,100.000000,51,450,148.666667,130.000,8,1,84.145161,,,189,2244.000000
06_2020,8,Condominium,Private room,3,100.000000,50,450,148.940299,130.000,7,1,84.065574,-11%,,159,2078.625000
07_2020,8,Condominium,Private room,3,100.000000,50,450,148.455224,131.000,7,1,84.065574,0%,,145,1985.250000
05_2020,9,Condominium,Private room,4,100.000000,51,2489,200.626126,86.000,9,2,95.450382,,,154,1670.888889
06_2020,9,Condominium,Private room,4,100.000000,50,2490,200.328829,84.000,9,2,95.450382,0%,,130,1469.222222
07_2020,10,Condominium,Private room,4,100.000000,50,2490,196.594828,85.000,10,2,95.450382,11%,,140,1440.200000
05_2020,11,Condominium,Shared room,1,100.000000,24,60,37.674699,35.000,11,1,92.666667,,,193,610.909091
06_2020,10,Condominium,Shared room,1,100.000000,24,59,36.830303,34.000,10,1,92.666667,-9%,,192,656.800000
07_2020,4,Condominium,Shared room,1,100.000000,30,49,35.702970,34.000,4,1,,-60%,,68,685.500000
05_2020,13,Condominium,Shared room,2,100.000000,26,126,66.653137,60.000,12,1,82.011429,,,195,746.923077
06_2020,13,Condominium,Shared room,2,100.000000,26,126,66.520295,60.000,12,1,82.011429,0%,,218,992.230769
07_2020,10,Condominium,Shared room,2,100.000000,26,127,63.312796,60.000,10,1,92.869565,-23%,,188,925.200000
05_2020,3,Condominium,Shared room,3,100.000000,28,99,45.178571,28.000,3,1,,,,90,1650.000000
06_2020,3,Condominium,Shared room,3,100.000000,29,100,45.589286,29.000,3,1,,0%,,90,1650.000000
07_2020,2,Condominium,Shared room,3,100.000000,29,100,47.933333,29.000,2,1,,-33%,,60,1935.000000
05_2020,3,Condominium,Shared room,4,100.000000,24,130,86.145455,130.000,2,1,60.000000,,,30,1300.000000
06_2020,3,Condominium,Shared room,4,100.000000,24,130,85.927273,130.000,2,1,60.000000,0%,,19,823.333333
07_2020,2,Condominium,Shared room,4,100.000000,24,34,29.000000,29.000,1,1,60.000000,-33%,,0,0.000000
05_2020,1,Cottage,Entire home/apt,1,100.000000,131,131,131.000000,131.000,1,1,,,,20,2620.000000
06_2020,1,Cottage,Entire home/apt,1,100.000000,130,130,130.000000,130.000,1,1,,0%,,9,1170.000000
07_2020,1,Cottage,Entire home/apt,1,100.000000,130,130,130.000000,130.000,1,1,,0%,,0,0.000000
05_2020,35,Cottage,Entire home/apt,2,100.000000,60,585,200.822430,199.000,32,18,95.087931,,,620,3184.171429
06_2020,28,Cottage,Entire home/apt,2,100.000000,60,585,206.558239,199.000,27,17,95.837887,-20%,,542,3678.107143
07_2020,22,Cottage,Entire home/apt,2,100.000000,60,585,207.624071,200.000,21,12,95.673585,-21%,,438,3845.636364
05_2020,8,Cottage,Entire home/apt,3,100.000000,86,250,181.408000,175.000,8,5,97.772727,,,156,2602.000000
06_2020,10,Cottage,Entire home/apt,3,100.000000,84,361,204.414201,175.000,10,7,97.409091,25%,,232,3939.100000
07_2020,11,Cottage,Entire home/apt,3,100.000000,85,360,203.444444,176.000,11,7,97.409091,10%,,243,3746.000000
05_2020,47,Cottage,Entire home/apt,4,100.000000,86,850,398.258073,338.000,46,23,98.999689,,,958,4968.595745
06_2020,45,Cottage,Entire home/apt,4,100.000000,84,850,400.870660,338.000,44,20,99.006600,-4%,,1039,5865.088889
07_2020,37,Cottage,Entire home/apt,4,100.000000,85,849,397.820727,337.000,36,19,98.637869,-18%,,899,6318.027027
05_2020,11,Cottage,Entire home/apt,5,100.000000,98,450,197.833333,151.000,11,6,96.036585,,,183,4575.363636
06_2020,12,Cottage,Entire home/apt,5,100.000000,98,450,198.018519,151.000,12,7,96.040741,9%,,238,4694.833333
07_2020,11,Cottage,Entire home/apt,5,100.000000,98,450,206.008621,150.000,11,7,96.504310,-8%,,262,5264.545455
05_2020,18,Cottage,Entire home/apt,6,100.000000,147,801,454.415842,351.000,18,6,98.064516,,,372,6295.722222
06_2020,18,Cottage,Entire home/apt,6,100.000000,148,801,454.478548,350.000,18,6,97.978495,0%,,380,6800.722222
07_2020,15,Cottage,Entire home/apt,6,100.000000,190,500,305.875000,300.000,15,5,96.642857,-17%,,395,8258.000000
05_2020,10,Cottage,Entire home/apt,7,100.000000,148,433,322.229665,300.000,9,4,96.392344,,,146,4145.700000
06_2020,11,Cottage,Entire home/apt,7,100.000000,148,433,321.238095,300.000,10,4,96.409524,10%,,191,4784.636364
07_2020,9,Cottage,Entire home/apt,7,100.000000,148,540,323.730769,300.000,8,3,97.570513,-18%,,199,7157.555556
05_2020,9,Cottage,Entire home/apt,8,100.000000,190,1000,518.715084,600.000,9,9,98.287356,,,163,9021.111111
06_2020,8,Cottage,Entire home/apt,8,100.000000,190,1000,513.404494,599.000,8,8,98.441860,-11%,,186,10439.625000
07_2020,8,Cottage,Entire home/apt,8,100.000000,180,1001,531.218935,599.000,8,7,98.298701,0%,,158,10307.875000
05_2020,1,Cottage,Entire home/apt,10,100.000000,501,501,501.000000,501.000,1,1,100.000000,,,7,3507.000000
06_2020,1,Cottage,Entire home/apt,10,100.000000,550,550,550.000000,550.000,1,1,100.000000,0%,,16,8800.000000
07_2020,1,Cottage,Entire home/apt,10,100.000000,550,550,550.000000,550.000,1,1,100.000000,0%,,28,15400.000000
05_2020,1,Cottage,Entire home/apt,16,100.000000,400,400,400.000000,400.000,1,1,95.000000,,,3,1200.000000
06_2020,1,Cottage,Entire home/apt,16,100.000000,400,400,400.000000,400.000,1,1,95.000000,0%,,6,2400.000000
07_2020,1,Cottage,Entire home/apt,16,100.000000,400,400,400.000000,400.000,1,1,95.000000,0%,,8,3200.000000
05_2020,4,Cottage,Private room,1,100.000000,49,129,91.610000,126.000,4,2,97.507042,,,101,2462.000000
06_2020,4,Cottage,Private room,1,100.000000,49,127,90.670000,124.000,4,2,97.507042,0%,,50,1194.500000
07_2020,4,Cottage,Private room,1,100.000000,49,128,91.200000,125.000,4,2,97.507042,0%,,117,2631.250000
05_2020,10,Cottage,Private room,2,100.000000,41,100,63.761905,63.000,9,5,98.121795,,,125,703.200000
06_2020,9,Cottage,Private room,2,100.000000,41,80,63.891566,64.000,8,5,98.188312,-10%,,93,557.222222
07_2020,9,Cottage,Private room,2,100.000000,42,81,64.915663,63.000,8,5,98.188312,0%,,197,1358.333333
05_2020,1,Cottage,Private room,4,100.000000,89,89,89.000000,89.000,1,1,,,,20,1780.000000
06_2020,1,Cottage,Private room,4,100.000000,88,88,88.000000,88.000,1,1,,0%,,30,2640.000000
05_2020,1,Cottage,Private room,6,100.000000,207,207,207.000000,207.000,1,1,90.000000,,,20,4140.000000
06_2020,1,Cottage,Private room,6,100.000000,208,208,208.000000,208.000,1,1,90.000000,0%,,30,6240.000000
07_2020,1,Cottage,Private room,6,100.000000,208,208,208.000000,208.000,1,1,90.000000,0%,,30,6240.000000
05_2020,1,Cottage,Shared room,16,100.000000,99,99,99.000000,99.000,1,1,,,,30,2970.000000
06_2020,1,Cottage,Shared room,16,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
07_2020,1,Cottage,Shared room,16,100.000000,100,100,100.000000,100.000,1,1,,0%,,30,3000.000000
01_2021,1,Dome house,Entire home/apt,4,100.000000,590,590,590.000000,590.000,1,1,96.000000,,,29,17110.000000
02_2021,1,Dome house,Entire home/apt,4,100.000000,590,590,590.000000,590.000,1,1,96.000000,0%,,30,17700.000000
03_2021,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
04_2021,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
05_2020,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,0,0.000000
06_2020,1,Dome house,Entire home/apt,4,100.000000,489,489,489.000000,489.000,1,1,96.000000,0%,,0,0.000000
07_2020,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
08_2020,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
09_2020,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
10_2020,1,Dome house,Entire home/apt,4,100.000000,490,490,490.000000,490.000,1,1,96.000000,0%,,30,14700.000000
11_2020,1,Dome house,Entire home/apt,4,100.000000,590,590,590.000000,590.000,1,1,96.000000,0%,,30,17700.000000
12_2020,1,Dome house,Entire home/apt,4,100.000000,590,590,590.000000,590.000,1,1,96.000000,0%,,30,17700.000000
05_2020,1,Dome house,Private room,1,100.000000,58,58,58.000000,58.000,1,1,100.000000,,,0,0.000000
06_2020,1,Dome house,Private room,1,100.000000,58,58,58.000000,58.000,1,1,100.000000,0%,,0,0.000000
07_2020,1,Dome house,Private room,1,100.000000,59,59,59.000000,59.000,1,1,100.000000,0%,,30,1770.000000
01_2021,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,,,30,9600.000000
02_2021,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
03_2021,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
04_2021,2,Earth house,Entire home/apt,2,100.000000,110,320,303.846154,320.000,2,1,65.000000,100%,,32,4910.000000
05_2020,2,Earth house,Entire home/apt,2,100.000000,240,990,297.692308,240.000,2,1,100.000000,0%,,30,3600.000000
06_2020,2,Earth house,Entire home/apt,2,100.000000,240,990,297.692308,240.000,2,1,100.000000,0%,,30,3600.000000
07_2020,1,Earth house,Entire home/apt,2,100.000000,240,240,240.000000,240.000,1,1,,-50%,,30,7200.000000
08_2020,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
09_2020,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
10_2020,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
11_2020,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
12_2020,1,Earth house,Entire home/apt,2,100.000000,320,320,320.000000,320.000,1,1,,0%,,30,9600.000000
01_2021,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,,,30,4350.000000
02_2021,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
03_2021,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
04_2021,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
05_2020,1,Earth house,Entire home/apt,5,100.000000,126,126,126.000000,126.000,1,1,100.000000,0%,,30,3780.000000
06_2020,1,Earth house,Entire home/apt,5,100.000000,124,124,124.000000,124.000,1,1,100.000000,0%,,30,3720.000000
07_2020,1,Earth house,Entire home/apt,5,100.000000,125,125,125.000000,125.000,1,1,100.000000,0%,,30,3750.000000
08_2020,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
09_2020,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
10_2020,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
11_2020,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
12_2020,1,Earth house,Entire home/apt,5,100.000000,145,145,145.000000,145.000,1,1,100.000000,0%,,30,4350.000000
01_2021,1,Earth house,Entire home/apt,6,100.000000,1200,1200,1200.000000,1200.000,1,1,,,,0,0.000000
02_2021,1,Earth house,Entire home/apt,6,100.000000,1300,1300,1300.000000,1300.000,1,1,,0%,,2,2600.000000
03_2021,1,Earth house,Entire home/apt,6,100.000000,1300,1300,1300.000000,1300.000,1,1,,0%,,5,6500.000000
04_2021,1,Earth house,Entire home/apt,6,100.000000,1300,1300,1300.000000,1300.000,1,1,,0%,,30,39000.000000
01_2021,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,,,15,21750.000000
02_2021,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,3,4350.000000
03_2021,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,18,26100.000000
04_2021,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,2,2900.000000
05_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,2,2900.000000
06_2020,1,Earth house,Entire home/apt,8,100.000000,1449,1449,1449.000000,1449.000,1,1,100.000000,0%,,3,4347.000000
07_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,7,10150.000000
08_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,11,15950.000000
09_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,27,39150.000000
10_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,29,42050.000000
11_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,30,43500.000000
12_2020,1,Earth house,Entire home/apt,8,100.000000,1450,1450,1450.000000,1450.000,1,1,100.000000,0%,,28,40600.000000
05_2020,4,Earth house,Private room,1,100.000000,60,165,116.187500,119.000,4,1,100.000000,,,62,1814.750000
06_2020,4,Earth house,Private room,1,100.000000,59,164,115.687500,120.000,4,1,100.000000,0%,,61,1769.750000
07_2020,4,Earth house,Private room,1,100.000000,60,165,116.250000,120.000,4,1,100.000000,0%,,62,1807.500000
05_2020,1,Earth house,Private room,2,100.000000,51,51,51.000000,51.000,1,1,,,,30,1530.000000
06_2020,1,Earth house,Private room,2,100.000000,50,50,50.000000,50.000,1,1,,0%,,30,1500.000000
05_2020,1,Earth house,Shared room,1,100.000000,99,99,99.000000,99.000,1,1,96.000000,,,1,99.000000
06_2020,1,Earth house,Shared room,1,100.000000,100,100,100.000000,100.000,1,1,96.000000,0%,,30,3000.000000
07_2020,1,Earth house,Shared room,1,100.000000,101,101,101.000000,101.000,1,1,96.000000,0%,,1,101.000000
01_2021,103,Entire apartment,Entire home/apt,1,100.000000,25,790,130.975264,91.000,100,9,95.561053,,,2523,2906.252427
02_2021,101,Entire apartment,Entire home/apt,1,99.009901,30,790,133.357200,91.000,97,8,94.410652,-3%,,2446,2757.267327
03_2021,102,Entire apartment,Entire home/apt,1,99.019608,30,790,131.694195,91.000,98,7,94.055699,1%,0%,2414,2731.264706
04_2021,103,Entire apartment,Entire home/apt,1,98.058252,30,790,131.588477,91.000,99,7,93.422485,0%,100%,2516,2789.805825
07_2020,15,Entire apartment,Entire home/apt,1,100.000000,30,299,166.743421,156.000,15,1,96.471976,-85%,-100%,361,2528.000000
08_2020,89,Entire apartment,Entire home/apt,1,100.000000,40,790,113.947886,91.000,84,9,92.821170,493%,,1947,2538.224719
09_2020,100,Entire apartment,Entire home/apt,1,100.000000,30,790,125.363405,91.000,94,8,94.766780,12%,,2308,2590.650000
10_2020,94,Entire apartment,Entire home/apt,1,100.000000,30,790,129.122770,91.000,92,8,95.966019,-6%,,2302,3081.744681
